AD,42.46372,1.48453,42.57952,1.73361
AE,23.14355,52.73056,25.78953,56.34199
AF,30.15,61.06667,38.4435,72.318
AG,17.02741,-61.87466,17.63333,-61.77046
AI,18.17191,-63.14941,18.25601,-63.0
AL,39.65889,19.40556,42.45139,20.99
AM,38.90292,43.74722,41.24358,46.5446
AO,-17.06667,12.15222,-5.55,22.22466
AQ,-77.846,166.676,-77.846,166.676
AR,-54.8,-72.3508,-21.94467,-53.64581
AS,-14.36111,-171.08833,-11.05528,-169.51278
AT,46.48841,9.57862,48.98333,17.1
AU,-43.16337,113.65713,-10.58257,153.61194
AW,12.52398,-70.02703,12.52398,-70.02703
AX,59.92051,19.61442,60.41165,21.04534
AZ,38.45598,44.84846,41.75259,50.32476
BA,42.71197,15.77806,45.21956,19.36719
BB,13.07067,-59.64396,13.28445,-59.44861
BD,20.85829,88.15638,26.33338,92.29773
BE,49.53771,2.59368,51.46791,6.25749
BF,9.88333,-5.16667,14.96549,1.78838
BG,41.32715,22.52139,44.15861,28.53429
BH,26.06861,50.50389,26.25722,50.65417
BI,-4.1348,29.1248,-2.5845,30.5528
BJ,6.28036,1.26651,11.86819,3.38327
BL,17.89618,-62.84978,17.89618,-62.84978
BM,32.2949,-64.78303,32.38167,-64.67806
BN,4.58361,114.2312,4.89035,115.06667
BO,-22.73206,-69.14843,-9.71828,-57.76667
BQ,12.13333,-68.33333,17.643,-62.9864
BR,-33.69111,-72.89583,2.81972,-32.41083
BS,20.94982,-79.29721,26.87137,-72.96667
BT,26.80069,89.09951,27.90372,91.55424
BW,-26.05,21.64581,-17.80165,28.74946
BY,51.75,23.37083,56.0147,32.578
BZ,16.09835,-89.13917,18.39375,-87.9659
CA,42.11679,-139.43328,70.46916,-52.70931
CC,-12.15681,96.82251,-12.15681,96.82251
CD,-11.76097,12.37148,4.279,30.25224
CF,3.52494,15.13926,10.28488,26.49211
CG,-4.77609,11.8125,1.64806,18.05981
CH,45.83203,5.97153,47.74818,10.29804
CI,4.42295,-8.42592,10.48115,-2.80003
CK,-21.20778,-159.775,-21.20778,-159.775
CL,-54.93355,-109.43241,-18.19821,-67.60963
CM,2.38333,8.8724,12.57535,15.23288
CN,18.22056,75.98951,52.99063,134.28917
CO,-4.21528,-81.70056,13.36667,-67.48588
CR,8.53305,-85.64748,11.07377,-82.62185
CU,19.90553,-84.28599,23.15917,-74.15181
CV,14.86667,-25.09217,17.20171,-22.90509
CW,12.1084,-69.1125,12.29014,-68.93354
CX,-10.42172,105.67912,-10.42172,105.67912
CY,34.66865,32.38166,35.59719,34.37916
CZ,48.61598,12.17577,51.00369,18.82683
DE,47.40724,5.98815,55.01917,14.98853
DJ,11.10861,41.83611,12.42167,43.29056
DK,54.65944,8.12937,57.72093,15.18662
DM,15.23333,-61.46667,15.58333,-61.25
DO,17.80136,-71.85022,19.89131,-68.40431
DZ,22.785,-8.14743,36.92917,8.46667
EC,-4.38181,-90.96654,1.35251,-76.89528
EE,57.60222,22.04694,59.57639,28.19028
EG,22.3457,25.51965,31.5084,34.89005
EH,23.68477,-15.95798,27.1418,-13.18797
ER,13.00917,36.6575,15.77792,42.73944
ES,27.75404,-18.00367,43.74134,4.2899
ET,4.05,34.53333,14.277,42.8
FI,59.83333,21.2,69.90864,30.93276
FJ,-18.14161,177.05,-12.5,179.36451
FK,-51.7,-57.85,-51.7,-57.85
FM,1.07861,137.484,9.766,163.02609
FO,61.47324,-7.3577,62.30388,-6.58901
FR,41.3874,-4.77086,51.07786,9.52242
GA,-3.43198,8.78151,2.07597,14.25905
GB,49.91719,-7.63333,60.15339,1.75159
GD,12.04903,-61.75226,12.48292,-61.45597
GE,41.26458,40.07944,43.38111,46.27667
GF,3.16887,-54.38146,5.66766,-51.80243
GG,49.43333,-2.65,49.71549,-2.20757
GH,4.86641,-2.78516,11.0616,1.19012
GI,36.14474,-5.35257,36.14474,-5.35257
GL,60.14169,-56.14436,72.7872,-37.63676
GM,13.20194,-16.73389,13.78333,-13.85
GN,7.56748,-14.6,12.5311,-8.53333
GP,15.84993,-61.78917,16.47239,-61.07375
GQ,-1.4068,5.63178,3.75578,11.33528
GR,34.8346,19.69969,41.64551,29.59361
GS,-54.28111,-36.5092,-54.28111,-36.5092
GT,13.9274,-92.19298,17.06606,-88.59444
GU,13.26584,144.65852,13.53605,144.88855
GW,11.2825,-16.16528,12.48389,-14.22222
GY,3.38333,-59.8,8.2,-57.13333
HK,22.20453,113.86309,22.45007,114.26667
HN,13.11667,-89.2,16.45,-83.23333
HR,42.58111,13.52389,46.52694,19.37694
HT,18.05,-74.4528,19.9389,-71.72475
HU,45.79108,16.27358,48.46667,22.68096
ID,-10.8593,95.1345,5.88969,140.9419
IE,51.55,-10.26889,55.25,-6.04944
IL,29.55805,34.57149,33.27918,35.5795
IM,54.07405,-4.75099,54.38256,-4.31844
IN,8.09008,68.82655,34.9274,96.81
IQ,29.97421,40.28586,37.19989,48.47309
IR,25.2919,44.38416,39.6482,61.9965
IS,63.44273,-23.70918,66.15198,-13.68368
IT,35.50142,6.69888,47.04031,18.48682
JE,49.16823,-2.10491,49.18804,-2.06178
JM,17.774,-78.3481,18.49358,-76.24864
JO,29.40842,34.97918,33.31405,38.70342
JP,24.34478,123.0,45.40944,145.86454
KE,-4.64756,33.97559,3.93726,41.85688
KG,39.76849,69.3716,42.89106,78.52702
KH,10.48291,102.37574,14.23223,107.42393
KI,1.3278,-159.38832,3.90806,173.26354
KM,-12.36139,43.2525,-11.38472,44.53194
KN,17.12623,-62.84858,17.41473,-62.57267
KP,37.90889,124.39806,42.95722,130.46222
KR,33.25333,126.10863,38.37881,129.55377
KW,28.63917,47.65806,29.4425,48.27472
KY,19.27647,-81.41667,19.66114,-80.10984
KZ,40.66338,46.83361,54.90596,84.87144
LA,14.11785,100.41302,21.68372,107.26667
LB,33.11023,35.13972,34.54278,36.38472
LC,13.71667,-61.06459,14.06667,-60.88786
